communication_cost
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
47.139434814453125
